uid,age,sex,limit,User_age_range,User_interdate
12565,40,1,5.974677085876465,4,307
1497,40,2,6.292054653167725,4,340
36583,30,1,6.292054653167725,2,191
14794,30,1,6.153413772583008,2,212
69993,30,1,5.974677085876465,2,307
37959,35,1,5.974677085876465,3,267
9820,25,1,5.974677085876465,1,228
55682,30,1,5.722768306732178,2,278
40869,25,1,5.974677085876465,1,349
40983,30,1,5.292153835296631,2,314
35288,30,1,5.722768306732178,2,235
49439,30,1,5.292153835296631,2,334
36160,35,1,6.153413772583008,3,252
45308,50,1,6.153413772583008,4,264
57215,35,2,5.722768306732178,3,286
5212,40,1,6.292054653167725,4,250
17117,50,1,5.722768306732178,4,191
8418,25,1,6.153413772583008,1,346
52606,25,1,5.292153835296631,1,240
15829,35,1,5.292153835296631,3,278
44585,30,1,5.292153835296631,2,265
79265,50,1,5.292153835296631,4,155
9753,25,1,5.722768306732178,1,348
68557,30,1,5.974677085876465,2,298
35513,30,1,5.722768306732178,2,195
46424,30,1,5.722768306732178,2,173
45932,35,1,6.292054653167725,3,246
55746,30,1,6.153413772583008,2,363
61734,25,1,5.722768306732178,1,210
13628,30,2,6.292054653167725,2,162
11767,35,1,5.974677085876465,3,193
84531,30,1,5.292153835296631,2,163
16398,25,1,6.153413772583008,1,193
49992,30,1,5.974677085876465,2,336
71110,30,1,5.974677085876465,2,155
15289,30,1,5.722768306732178,2,261
71436,30,1,6.153413772583008,2,193
67379,30,1,5.974677085876465,2,349
63489,35,1,5.722768306732178,3,337
86239,25,1,5.292153835296631,1,166
69448,30,1,5.292153835296631,2,208
80740,25,1,5.292153835296631,1,258
9878,40,1,5.722768306732178,4,291
9662,30,1,5.292153835296631,2,230
77050,25,1,5.974677085876465,1,305
72324,25,2,5.292153835296631,1,281
67652,30,1,5.722768306732178,2,336
15687,45,1,6.153413772583008,4,301
13973,35,1,6.292054653167725,3,223
45121,45,1,6.153413772583008,4,263
75765,30,1,5.722768306732178,2,306
32581,40,1,5.974677085876465,4,174
11474,25,1,5.722768306732178,1,188
83260,35,1,6.153413772583008,3,217
28537,35,1,5.292153835296631,3,176
76434,25,1,5.974677085876465,1,321
2798,45,1,6.292054653167725,4,353
42123,35,1,5.722768306732178,3,305
78434,30,1,6.292054653167725,2,191
13100,35,1,6.292054653167725,3,192
34691,25,1,5.974677085876465,1,252
48182,30,1,5.722768306732178,2,295
7974,25,1,5.722768306732178,1,250
75421,35,2,6.292054653167725,3,306
75521,35,1,6.153413772583008,3,204
3231,40,1,5.722768306732178,4,224
89008,35,1,5.974677085876465,3,348
89140,30,1,5.292153835296631,2,163
51329,30,1,6.292054653167725,2,307
63642,30,1,5.974677085876465,2,183
3042,40,1,6.292054653167725,4,252
18205,35,2,6.292054653167725,3,350
72299,25,2,5.292153835296631,1,307
78495,45,1,5.722768306732178,4,229
61963,30,1,6.292054653167725,2,311
37411,40,1,6.292054653167725,4,261
82877,25,1,5.292153835296631,1,178
48746,30,1,6.292054653167725,2,153
67102,35,1,6.292054653167725,3,335
64732,35,1,5.722768306732178,3,247
90567,25,1,6.153413772583008,1,231
39531,30,1,6.292054653167725,2,158
51379,30,1,5.722768306732178,2,267
37628,40,1,6.153413772583008,4,220
53594,40,1,6.153413772583008,4,257
47211,30,1,6.292054653167725,2,299
46956,45,1,5.722768306732178,4,177
9197,35,1,5.974677085876465,3,208
13433,25,1,5.974677085876465,1,289
31053,35,1,6.292054653167725,3,179
88978,30,1,6.292054653167725,2,350
60571,30,2,5.974677085876465,2,260
31913,40,1,5.722768306732178,4,184
40230,45,1,6.153413772583008,4,335
73569,40,1,5.974677085876465,4,225
2075,35,2,5.974677085876465,3,258
88732,35,1,6.153413772583008,3,328
42922,25,2,5.292153835296631,1,307
86115,35,1,6.292054653167725,3,218
27940,35,1,6.292054653167725,3,299
81221,30,1,5.974677085876465,2,195
69048,35,1,6.292054653167725,3,316
18764,35,1,5.974677085876465,3,288
42530,35,1,6.292054653167725,3,229
9643,30,1,5.974677085876465,2,288
70322,30,1,5.974677085876465,2,224
27603,40,1,5.292153835296631,4,302
79134,30,1,5.292153835296631,2,258
77125,35,1,6.292054653167725,3,348
47941,30,1,5.722768306732178,2,218
2610,35,2,6.292054653167725,3,192
57788,35,1,5.292153835296631,3,336
61063,40,1,5.292153835296631,4,259
86913,35,1,6.292054653167725,3,315
78629,30,1,6.292054653167725,2,167
22151,30,1,5.974677085876465,2,154
65941,35,1,5.974677085876465,3,210
11714,30,1,6.292054653167725,2,156
39504,25,1,5.292153835296631,1,202
20682,30,1,5.722768306732178,2,207
3933,25,1,5.292153835296631,1,160
37896,30,2,5.974677085876465,2,216
16658,35,1,6.153413772583008,3,168
40324,30,1,5.292153835296631,2,288
14585,35,1,5.974677085876465,3,260
29492,30,1,5.974677085876465,2,229
29331,35,2,5.974677085876465,3,217
51405,45,1,6.292054653167725,4,351
16803,35,1,6.292054653167725,3,224
86315,30,1,6.292054653167725,2,168
65028,30,1,6.292054653167725,2,363
21098,25,1,5.722768306732178,1,197
24197,25,1,5.292153835296631,1,208
50424,40,2,5.722768306732178,4,162
50053,40,1,5.722768306732178,4,315
52717,30,2,6.292054653167725,2,334
58869,35,2,6.292054653167725,3,257
65907,35,2,5.292153835296631,3,156
68062,35,2,5.292153835296631,3,307
55605,35,1,6.292054653167725,3,223
83883,45,1,5.974677085876465,4,220
33843,35,1,5.292153835296631,3,288
79493,25,1,5.974677085876465,1,180
84961,30,1,5.974677085876465,2,349
11069,30,2,6.153413772583008,2,307
6771,25,1,5.974677085876465,1,304
41210,30,1,5.974677085876465,2,296
34274,35,1,5.722768306732178,3,231
87892,30,1,5.292153835296631,2,245
68125,35,1,5.722768306732178,3,214
78591,30,1,6.153413772583008,2,211
33404,25,1,5.292153835296631,1,246
51285,35,1,5.974677085876465,3,239
85067,35,1,5.292153835296631,3,306
18618,30,2,6.292054653167725,2,164
46560,30,1,5.974677085876465,2,251
63153,40,1,5.974677085876465,4,208
58376,30,1,6.292054653167725,2,349
67295,35,1,6.153413772583008,3,161
22505,35,2,6.153413772583008,3,247
16021,45,1,5.974677085876465,4,336
14884,30,1,5.974677085876465,2,268
46144,30,1,6.153413772583008,2,195
56031,35,1,5.292153835296631,3,288
55155,30,1,6.153413772583008,2,246
76949,30,1,5.292153835296631,2,316
65521,25,1,6.153413772583008,1,224
34241,35,2,6.292054653167725,3,197
89869,30,1,5.722768306732178,2,248
41242,35,1,6.292054653167725,3,349
60052,35,1,5.974677085876465,3,348
78570,35,1,6.292054653167725,3,183
66811,25,2,5.292153835296631,1,321
3424,40,1,6.292054653167725,4,335
44683,40,1,5.974677085876465,4,229
64585,35,1,5.722768306732178,3,253
44328,35,1,5.974677085876465,3,349
60802,40,1,6.292054653167725,4,216
86660,40,1,6.292054653167725,4,296
85850,35,1,5.974677085876465,3,302
79959,30,1,6.153413772583008,2,303
44225,40,1,5.974677085876465,4,279
25310,30,1,5.722768306732178,2,307
32385,35,1,5.722768306732178,3,168
43018,25,1,6.153413772583008,1,335
44341,30,1,6.153413772583008,2,229
9411,40,1,6.292054653167725,4,178
78374,30,1,6.292054653167725,2,361
21891,40,1,5.974677085876465,4,288
38894,40,2,5.722768306732178,4,161
15317,45,1,5.292153835296631,4,247
70217,35,1,6.292054653167725,3,294
86170,40,1,5.292153835296631,4,218
90730,30,1,6.292054653167725,2,321
3369,30,1,5.974677085876465,2,193
65683,30,1,5.974677085876465,2,183
66163,35,1,6.153413772583008,3,229
12149,35,1,5.974677085876465,3,297
21560,30,1,5.292153835296631,2,349
88211,40,1,6.292054653167725,4,337
31873,25,1,6.292054653167725,1,335
20389,25,1,6.292054653167725,1,154
50954,25,2,5.292153835296631,1,259
77164,30,1,6.153413772583008,2,330
79246,45,1,6.292054653167725,4,304
14935,35,2,5.292153835296631,3,295
62926,30,1,5.974677085876465,2,334
42301,40,1,6.292054653167725,4,270
63389,35,2,6.153413772583008,3,288
10148,30,1,6.153413772583008,2,332
55216,35,1,6.292054653167725,3,288
2834,40,1,5.974677085876465,4,349
63663,30,1,5.974677085876465,2,180
34156,30,1,6.292054653167725,2,349
77525,25,1,5.292153835296631,1,307
27366,35,1,5.974677085876465,3,194
3533,30,1,5.974677085876465,2,284
58168,30,1,6.153413772583008,2,354
23890,35,1,5.974677085876465,3,211
16639,35,1,6.292054653167725,3,337
62681,30,1,6.292054653167725,2,226
48105,30,1,5.292153835296631,2,336
19439,45,1,6.292054653167725,4,219
17471,35,1,5.974677085876465,3,246
60664,30,1,5.292153835296631,2,221
26133,25,1,5.974677085876465,1,210
82455,35,1,5.722768306732178,3,207
13787,25,1,5.292153835296631,1,230
33446,30,1,5.722768306732178,2,307
55299,30,1,6.153413772583008,2,363
51209,30,1,6.153413772583008,2,255
11176,30,1,5.722768306732178,2,364
28416,25,1,5.292153835296631,1,163
29527,40,1,5.974677085876465,4,346
44118,40,2,6.292054653167725,4,162
83369,30,1,6.153413772583008,2,256
85282,30,2,5.292153835296631,2,249
4848,30,1,5.722768306732178,2,287
12554,30,1,5.722768306732178,2,302
52368,30,1,5.974677085876465,2,197
81419,25,1,6.292054653167725,1,351
4642,50,1,6.292054653167725,4,347
80949,30,2,5.974677085876465,2,211
44113,30,1,5.722768306732178,2,330
716,35,2,5.722768306732178,3,291
59503,40,2,6.292054653167725,4,185
37704,30,2,5.292153835296631,2,307
37186,40,1,6.292054653167725,4,349
44660,40,2,5.974677085876465,4,307
16763,35,1,6.153413772583008,3,252
1061,25,1,5.292153835296631,1,177
49793,25,1,6.292054653167725,1,163
80998,35,1,6.292054653167725,3,167
17118,30,2,6.153413772583008,2,304
29089,35,1,6.292054653167725,3,355
700,30,1,6.292054653167725,2,211
22800,30,2,5.292153835296631,2,285
10104,45,2,6.292054653167725,4,338
1910,30,1,5.722768306732178,2,262
70356,25,1,5.974677085876465,1,200
55652,50,1,5.292153835296631,4,191
69114,30,1,5.722768306732178,2,261
84709,35,1,6.292054653167725,3,267
86180,25,2,5.292153835296631,1,167
18850,25,1,5.722768306732178,1,212
83352,30,1,6.292054653167725,2,161
42115,35,1,6.292054653167725,3,226
49827,40,1,5.974677085876465,4,219
18301,25,2,5.292153835296631,1,288
42261,30,2,5.292153835296631,2,251
53412,35,1,5.974677085876465,3,271
47395,25,1,6.153413772583008,1,356
78854,35,1,5.292153835296631,3,178
1897,40,1,5.292153835296631,4,288
25301,40,1,5.722768306732178,4,334
60378,25,1,5.974677085876465,1,218
83465,25,1,5.722768306732178,1,243
70303,40,1,6.153413772583008,4,307
36523,30,1,6.292054653167725,2,168
51386,40,1,5.292153835296631,4,298
38630,25,1,5.722768306732178,1,249
82670,30,1,5.292153835296631,2,203
25942,30,1,5.974677085876465,2,289
24139,30,1,5.974677085876465,2,306
11326,30,1,5.292153835296631,2,306
36735,50,1,6.153413772583008,4,314
19271,25,1,6.153413772583008,1,218
26154,30,1,5.722768306732178,2,215
57487,40,1,6.292054653167725,4,333
16520,30,2,6.292054653167725,2,155
57575,35,2,6.153413772583008,3,252
621,25,1,5.722768306732178,1,326
7335,30,1,6.292054653167725,2,176
85305,35,1,5.722768306732178,3,335
38201,30,1,5.974677085876465,2,349
51581,30,1,6.153413772583008,2,224
14830,40,1,6.292054653167725,4,286
83896,30,1,6.292054653167725,2,167
52124,25,1,5.292153835296631,1,264
16499,30,1,5.974677085876465,2,230
74887,40,1,6.292054653167725,4,291
83014,30,1,6.153413772583008,2,298
26840,30,1,5.292153835296631,2,183
51061,30,2,5.974677085876465,2,167
3945,30,2,5.292153835296631,2,224
65894,35,2,5.722768306732178,3,201
22383,25,1,6.292054653167725,1,156
86957,25,1,6.153413772583008,1,221
7409,25,1,5.722768306732178,1,289
40087,35,1,5.292153835296631,3,305
34929,30,1,5.292153835296631,2,252
40877,30,1,5.974677085876465,2,201
69852,35,2,6.153413772583008,3,193
67659,30,1,5.974677085876465,2,326
6813,30,1,6.292054653167725,2,288
56023,30,1,5.292153835296631,2,220
41368,35,1,6.292054653167725,3,291
29334,25,1,5.974677085876465,1,338
25011,30,2,6.292054653167725,2,306
90107,30,1,5.722768306732178,2,347
36284,25,1,5.974677085876465,1,307
33818,25,2,6.292054653167725,1,168
2275,30,2,5.722768306732178,2,336
90746,25,1,6.292054653167725,1,364
32552,35,1,5.974677085876465,3,191
22001,30,1,5.292153835296631,2,288
40762,30,1,5.974677085876465,2,288
41043,30,1,6.292054653167725,2,349
32749,35,1,6.292054653167725,3,235
9963,25,2,6.292054653167725,1,325
5967,30,1,5.292153835296631,2,274
7636,30,1,5.974677085876465,2,308
61881,40,1,5.974677085876465,4,211
77246,30,1,5.292153835296631,2,241
88572,35,1,6.292054653167725,3,335
74856,40,1,6.292054653167725,4,225
30712,30,2,5.292153835296631,2,176
359,40,1,5.722768306732178,4,287
84622,25,1,5.292153835296631,1,303
12270,35,1,5.722768306732178,3,307
54749,35,1,6.292054653167725,3,229
20570,35,1,6.292054653167725,3,156
79192,40,1,6.292054653167725,4,315
4061,35,1,6.292054653167725,3,164
30354,35,1,6.292054653167725,3,364
21495,35,1,6.292054653167725,3,154
57744,30,1,5.722768306732178,2,218
53344,35,1,5.974677085876465,3,193
14943,35,1,5.974677085876465,3,163
311,30,1,6.153413772583008,2,245
65504,35,1,6.292054653167725,3,173
46689,40,1,5.974677085876465,4,198
42479,40,1,5.974677085876465,4,180
31324,35,1,6.292054653167725,3,323
29138,45,1,5.974677085876465,4,308
35983,40,1,5.292153835296631,4,288
19668,35,1,5.974677085876465,3,166
8240,35,2,6.292054653167725,3,174
83940,25,1,5.722768306732178,1,358
80776,50,1,6.292054653167725,4,224
33617,30,1,5.292153835296631,2,222
76704,40,1,6.153413772583008,4,307
21993,25,2,5.722768306732178,1,176
27532,30,2,6.153413772583008,2,258
88250,35,1,6.292054653167725,3,219
4390,30,2,5.292153835296631,2,207
84637,25,1,5.292153835296631,1,223
80015,30,1,6.153413772583008,2,174
10424,40,1,5.974677085876465,4,360
75460,30,1,5.974677085876465,2,216
16447,25,1,5.292153835296631,1,157
6541,30,2,5.974677085876465,2,160
26504,25,2,5.292153835296631,1,191
77850,30,2,5.292153835296631,2,291
27605,35,1,5.974677085876465,3,322
82596,25,1,5.292153835296631,1,193
17446,35,1,6.292054653167725,3,361
6993,30,1,5.974677085876465,2,225
82948,25,1,6.292054653167725,1,220
44129,30,1,5.722768306732178,2,364
85201,30,1,5.292153835296631,2,308
762,30,1,6.292054653167725,2,165
81566,45,2,6.292054653167725,4,296
43830,35,1,5.974677085876465,3,209
29150,35,1,5.722768306732178,3,259
22379,25,2,5.974677085876465,1,220
63392,30,1,5.722768306732178,2,224
70880,30,2,6.292054653167725,2,183
12706,25,1,5.292153835296631,1,248
54185,25,1,5.292153835296631,1,238
41328,30,2,5.292153835296631,2,298
26321,25,1,5.292153835296631,1,236
46803,40,1,5.974677085876465,4,304
45062,25,1,6.153413772583008,1,303
77478,30,1,5.722768306732178,2,336
90690,40,1,5.974677085876465,4,336
7245,35,1,6.292054653167725,3,229
79764,35,1,5.292153835296631,3,290
61853,25,1,5.722768306732178,1,214
31570,35,1,6.292054653167725,3,203
57806,25,1,5.292153835296631,1,222
12345,35,1,5.722768306732178,3,307
35228,25,1,5.292153835296631,1,207
73367,35,2,6.292054653167725,3,223
14905,30,1,6.153413772583008,2,259
65981,25,2,5.292153835296631,1,167
78487,40,2,6.292054653167725,4,361
68684,45,1,5.722768306732178,4,164
81452,25,1,5.292153835296631,1,198
46042,45,1,6.153413772583008,4,336
3103,35,1,6.292054653167725,3,336
60051,30,1,5.292153835296631,2,306
90171,30,1,5.974677085876465,2,167
9508,35,1,5.722768306732178,3,258
35126,30,1,6.153413772583008,2,158
27406,30,1,5.292153835296631,2,252
2622,25,1,5.292153835296631,1,167
5393,25,1,6.153413772583008,1,246
5934,30,1,5.722768306732178,2,299
90061,30,1,5.292153835296631,2,335
73481,30,2,5.974677085876465,2,175
40199,45,1,6.153413772583008,4,288
39102,35,1,5.292153835296631,3,307
11565,30,1,5.974677085876465,2,188
70563,40,1,5.722768306732178,4,307
70722,30,1,5.974677085876465,2,347
42267,35,1,6.153413772583008,3,315
17580,30,1,6.292054653167725,2,346
17051,25,1,6.292054653167725,1,165
35046,35,2,5.292153835296631,3,176
49881,35,1,6.292054653167725,3,354
70278,30,1,5.722768306732178,2,332
84282,40,1,6.292054653167725,4,363
37286,30,1,6.292054653167725,2,288
89568,30,1,5.974677085876465,2,303
25984,40,2,5.292153835296631,4,252
33190,40,1,6.292054653167725,4,170
80342,30,1,5.722768306732178,2,191
65283,35,1,5.722768306732178,3,288
90610,30,1,5.722768306732178,2,302
68461,35,2,5.974677085876465,3,181
23975,45,1,6.292054653167725,4,213
58017,30,1,5.722768306732178,2,195
88512,45,1,6.292054653167725,4,336
73043,30,2,5.722768306732178,2,217
5811,25,1,5.722768306732178,1,230
53573,30,1,5.722768306732178,2,326
1561,45,1,6.292054653167725,4,286
2173,30,1,5.722768306732178,2,193
40690,30,1,5.974677085876465,2,231
44907,30,1,5.974677085876465,2,276
49226,30,1,5.974677085876465,2,244
52401,35,1,5.974677085876465,3,336
60061,30,2,6.292054653167725,2,307
71959,30,1,6.292054653167725,2,166
6743,45,2,6.153413772583008,4,253
43511,30,1,5.292153835296631,2,252
18938,30,1,6.153413772583008,2,354
17793,40,1,5.292153835296631,4,223
13417,35,1,6.292054653167725,3,182
5856,30,1,6.153413772583008,2,288
3222,40,1,6.292054653167725,4,349
35530,35,1,6.153413772583008,3,277
3697,30,1,6.153413772583008,2,237
40183,30,2,5.292153835296631,2,206
15889,30,1,6.153413772583008,2,253
56875,30,1,6.292054653167725,2,208
36111,40,1,5.974677085876465,4,349
74340,30,1,6.292054653167725,2,345
37549,35,1,6.292054653167725,3,204
77347,30,1,5.292153835296631,2,186
74398,30,1,5.974677085876465,2,288
67578,30,1,6.153413772583008,2,204
33150,35,1,5.292153835296631,3,255
13221,25,1,6.153413772583008,1,225
29518,35,1,5.974677085876465,3,257
68787,30,1,6.292054653167725,2,294
31168,25,1,5.722768306732178,1,248
24265,45,1,5.292153835296631,4,259
11810,35,1,5.974677085876465,3,300
37287,35,1,5.974677085876465,3,323
48145,35,1,6.292054653167725,3,288
62019,35,1,6.292054653167725,3,259
84852,25,1,5.722768306732178,1,191
23830,30,1,5.722768306732178,2,207
88975,35,1,5.292153835296631,3,272
24825,35,2,6.292054653167725,3,251
66897,35,1,6.292054653167725,3,307
26292,35,1,6.292054653167725,3,224
13769,50,1,6.292054653167725,4,341
67888,35,1,5.974677085876465,3,231
43756,30,1,6.292054653167725,2,361
72209,45,1,5.722768306732178,4,288
69870,35,1,6.292054653167725,3,186
67088,40,1,6.292054653167725,4,307
66911,25,1,5.292153835296631,1,219
37311,35,1,5.292153835296631,3,215
17587,35,1,5.722768306732178,3,307
79311,40,1,6.153413772583008,4,253
30763,35,1,5.292153835296631,3,212
3148,30,1,5.292153835296631,2,250
56882,35,1,5.722768306732178,3,337
33905,30,1,6.153413772583008,2,338
58377,30,1,6.292054653167725,2,255
87177,25,1,6.153413772583008,1,356
31230,35,1,5.722768306732178,3,246
44430,30,1,5.974677085876465,2,188
66717,30,1,5.974677085876465,2,289
71145,25,1,5.722768306732178,1,222
25670,30,1,6.292054653167725,2,307
1833,30,1,5.722768306732178,2,229
26189,35,1,5.722768306732178,3,246
83370,30,1,5.974677085876465,2,246
52579,40,1,6.292054653167725,4,332
85465,35,1,6.153413772583008,3,304
11933,30,1,5.722768306732178,2,161
25019,35,1,5.722768306732178,3,314
57478,30,1,5.974677085876465,2,285
13880,25,1,6.153413772583008,1,246
32452,30,1,5.722768306732178,2,154
79468,45,1,6.292054653167725,4,176
17873,25,1,5.722768306732178,1,302
29217,30,2,6.153413772583008,2,259
78790,45,2,5.292153835296631,4,182
38531,30,1,5.974677085876465,2,285
78953,30,1,5.292153835296631,2,288
80917,35,1,6.292054653167725,3,167
33645,40,1,5.974677085876465,4,329
31225,30,1,6.153413772583008,2,243
37420,25,1,5.974677085876465,1,212
33512,30,1,6.153413772583008,2,224
28601,35,1,6.292054653167725,3,247
23058,30,1,6.292054653167725,2,295
31868,25,1,5.292153835296631,1,255
36871,25,1,5.292153835296631,1,164
44851,30,2,5.292153835296631,2,257
74005,30,1,5.292153835296631,2,279
55286,30,1,5.722768306732178,2,346
46684,30,1,5.974677085876465,2,172
22421,30,1,5.722768306732178,2,335
5527,30,2,5.292153835296631,2,167
60277,40,2,6.292054653167725,4,361
41502,30,1,5.974677085876465,2,258
28535,25,1,5.722768306732178,1,318
62027,35,1,6.153413772583008,3,338
89911,30,2,5.292153835296631,2,191
89848,30,1,5.722768306732178,2,277
50059,45,1,6.292054653167725,4,153
81304,30,1,5.974677085876465,2,323
10605,30,1,6.153413772583008,2,364
85284,25,1,6.153413772583008,1,173
17649,30,1,6.153413772583008,2,168
38137,25,1,5.292153835296631,1,180
57699,35,1,6.292054653167725,3,351
74727,25,1,5.722768306732178,1,191
64099,30,1,5.722768306732178,2,330
77026,30,1,5.974677085876465,2,196
17889,45,1,6.292054653167725,4,256
50033,40,1,6.153413772583008,4,336
55098,25,2,6.153413772583008,1,195
84612,25,1,6.292054653167725,1,157
13851,30,1,6.153413772583008,2,208
28255,30,2,6.292054653167725,2,349
76334,40,1,5.292153835296631,4,190
61214,30,1,5.292153835296631,2,336
68829,40,1,5.974677085876465,4,181
9318,35,1,5.974677085876465,3,323
14659,35,1,5.722768306732178,3,296
86457,30,2,5.292153835296631,2,262
5058,45,1,5.292153835296631,4,299
85398,25,1,5.974677085876465,1,324
64910,25,1,5.722768306732178,1,161
56126,30,1,5.292153835296631,2,260
17570,25,1,5.292153835296631,1,290
52118,40,1,6.153413772583008,4,258
78658,30,1,6.292054653167725,2,185
61513,30,1,5.292153835296631,2,306
84784,40,1,6.292054653167725,4,267
80451,30,1,6.153413772583008,2,214
45004,25,1,5.292153835296631,1,206
48808,30,1,5.974677085876465,2,349
16167,35,1,6.292054653167725,3,170
16951,35,1,5.722768306732178,3,335
63482,25,1,6.153413772583008,1,192
8002,30,1,6.153413772583008,2,246
70968,25,1,5.292153835296631,1,296
41947,40,1,6.153413772583008,4,362
86643,30,1,6.153413772583008,2,348
11728,40,1,5.974677085876465,4,237
65866,30,2,6.292054653167725,2,325
83413,35,2,5.292153835296631,3,221
34553,25,1,6.153413772583008,1,263
90891,40,1,5.974677085876465,4,168
85181,35,1,6.153413772583008,3,349
69421,40,1,5.974677085876465,4,287
11225,40,1,6.153413772583008,4,169
5551,35,1,6.292054653167725,3,163
31918,50,1,6.292054653167725,4,305
1239,30,1,6.153413772583008,2,212
67188,30,1,6.292054653167725,2,349
41792,25,1,6.292054653167725,1,179
53847,40,1,6.153413772583008,4,304
26714,25,2,5.292153835296631,1,296
48627,30,1,6.292054653167725,2,307
36656,25,1,5.974677085876465,1,167
12990,25,1,5.722768306732178,1,364
75812,50,1,6.153413772583008,4,193
860,25,1,5.292153835296631,1,267
56143,25,1,6.292054653167725,1,176
70122,25,1,6.292054653167725,1,196
80325,30,1,6.292054653167725,2,167
63361,40,1,5.722768306732178,4,203
20451,35,1,5.974677085876465,3,195
58689,30,1,6.292054653167725,2,292
24870,40,1,5.974677085876465,4,211
58587,30,1,5.722768306732178,2,191
87253,30,1,5.974677085876465,2,216
64892,25,1,5.722768306732178,1,301
84119,30,1,6.292054653167725,2,334
89667,30,1,6.153413772583008,2,295
31166,40,2,5.974677085876465,4,206
47553,35,1,6.292054653167725,3,258
20265,30,1,5.292153835296631,2,332
44070,45,1,5.722768306732178,4,327
34117,45,1,5.722768306732178,4,156
19083,30,1,5.974677085876465,2,337
42254,40,1,5.292153835296631,4,260
45772,30,1,5.722768306732178,2,278
21082,35,1,5.722768306732178,3,237
83975,35,1,6.292054653167725,3,348
66981,30,1,5.722768306732178,2,362
14111,30,2,5.292153835296631,2,198
2114,25,1,5.292153835296631,1,272
44588,25,1,5.292153835296631,1,186
43455,45,1,5.974677085876465,4,210
8139,25,1,5.722768306732178,1,364
22776,45,1,6.292054653167725,4,228
74774,35,1,6.153413772583008,3,257
69177,30,2,6.153413772583008,2,250
568,35,1,5.974677085876465,3,225
79263,25,1,5.292153835296631,1,291
28364,35,1,6.292054653167725,3,349
30235,30,1,6.292054653167725,2,336
38899,40,1,5.974677085876465,4,208
32704,30,1,5.974677085876465,2,361
78187,40,2,5.974677085876465,4,180
48334,35,1,6.292054653167725,3,286
10554,30,1,5.722768306732178,2,364
79635,35,1,6.292054653167725,3,286
32776,30,1,5.722768306732178,2,348
41635,25,2,6.153413772583008,1,348
66008,30,1,6.292054653167725,2,186
61376,35,1,6.292054653167725,3,225
7633,30,1,5.974677085876465,2,211
6301,35,1,5.292153835296631,3,301
67811,30,2,6.292054653167725,2,224
73947,45,1,6.153413772583008,4,303
45797,30,1,5.722768306732178,2,308
43125,30,1,5.974677085876465,2,308
7271,30,1,6.153413772583008,2,259
47378,30,1,6.292054653167725,2,349
67777,45,1,5.722768306732178,4,229
5479,45,1,5.974677085876465,4,215
9627,35,1,6.292054653167725,3,356
2026,25,1,5.974677085876465,1,334
2031,30,1,5.722768306732178,2,349
48378,30,1,5.722768306732178,2,307
88137,25,1,5.292153835296631,1,246
35020,35,1,6.153413772583008,3,328
89571,40,1,5.974677085876465,4,288
83258,30,1,5.292153835296631,2,352
16767,30,1,5.722768306732178,2,225
44254,45,1,6.153413772583008,4,293
83039,30,2,5.974677085876465,2,229
90294,35,2,6.292054653167725,3,246
56090,30,2,5.292153835296631,2,179
34608,50,1,6.153413772583008,4,364
86884,30,1,6.292054653167725,2,210
444,30,1,6.153413772583008,2,260
2380,30,2,5.722768306732178,2,225
61792,25,1,5.722768306732178,1,362
64372,20,1,5.292153835296631,1,170
79883,30,1,5.974677085876465,2,219
60766,30,1,5.974677085876465,2,295
4378,30,1,6.153413772583008,2,307
2194,30,1,6.153413772583008,2,363
40470,40,1,6.153413772583008,4,205
24339,35,1,6.292054653167725,3,337
68823,35,1,5.722768306732178,3,225
61257,30,1,6.292054653167725,2,206
20971,35,1,5.974677085876465,3,293
29870,25,2,6.292054653167725,1,164
11650,25,1,6.153413772583008,1,349
63030,40,1,5.292153835296631,4,307
54240,25,2,5.974677085876465,1,307
64541,25,1,6.292054653167725,1,329
59280,35,1,6.292054653167725,3,306
90664,30,1,5.292153835296631,2,232
43694,30,1,5.722768306732178,2,349
83331,25,1,5.974677085876465,1,174
26343,40,1,6.292054653167725,4,211
62243,30,2,5.722768306732178,2,223
16579,45,1,6.292054653167725,4,159
85950,35,2,5.974677085876465,3,182
20882,40,1,5.292153835296631,4,364
53088,25,2,5.292153835296631,1,166
54298,25,2,5.292153835296631,1,307
18405,30,1,5.722768306732178,2,288
20204,35,1,5.722768306732178,3,364
31942,35,1,5.292153835296631,3,246
5469,25,1,5.722768306732178,1,288
87005,25,1,5.292153835296631,1,286
83617,25,1,5.292153835296631,1,167
40530,30,2,5.292153835296631,2,246
76495,35,1,5.292153835296631,3,246
16245,30,2,6.153413772583008,2,336
23022,25,2,5.974677085876465,1,225
58123,25,1,5.974677085876465,1,172
35587,30,1,6.292054653167725,2,166
26566,30,1,5.974677085876465,2,175
840,40,1,5.722768306732178,4,350
61431,30,1,5.292153835296631,2,246
15281,25,1,6.153413772583008,1,222
4879,35,1,6.292054653167725,3,157
4295,35,1,6.153413772583008,3,330
10655,35,1,6.153413772583008,3,190
8187,35,1,5.974677085876465,3,338
65971,35,1,5.722768306732178,3,321
18961,30,1,5.722768306732178,2,304
32991,25,1,5.722768306732178,1,190
52279,45,1,6.292054653167725,4,350
66617,30,1,6.292054653167725,2,307
65676,30,1,5.292153835296631,2,301
1750,35,2,6.292054653167725,3,208
65117,35,1,6.292054653167725,3,169
2377,40,2,5.974677085876465,4,256
